,user_id,recipe_id,date,rating
433100,2730,210,2006-09-05,5
433101,436,210,2006-11-05,5
433102,375,210,2006-11-10,5
433103,742,210,2006-11-29,5
433105,495,210,2006-12-18,4
433106,722,210,2006-12-24,5
433108,250,210,2006-12-28,5
433110,127,210,2007-01-30,4
433112,1154,210,2007-02-10,5
433116,3006,210,2007-07-22,5
433118,1483,210,2007-09-22,4
433119,1541,210,2007-10-10,4
433121,83,210,2007-11-10,5
433122,1593,210,2007-11-12,4
433124,2609,210,2007-12-28,4
433128,1236,210,2008-05-25,5
433129,405,210,2008-05-27,5
433131,2747,210,2008-06-04,5
433132,328,210,2008-06-30,5
433133,863,210,2008-06-30,4
433135,946,210,2008-07-21,5
433136,1030,210,2008-09-02,5
433137,3007,210,2013-07-30,5
433138,79,210,2008-09-21,5
433139,2110,210,2008-10-08,5
433140,206,210,2008-10-15,5
433143,778,210,2008-12-01,5
433145,3008,210,2008-12-20,5
433154,1078,210,2009-03-29,5
433155,1335,210,2009-04-03,3
433156,818,210,2009-04-16,5
433157,1825,210,2009-04-20,4
433158,1994,210,2009-04-26,5
433160,2113,210,2009-07-20,4
433161,3009,210,2009-08-16,3
433162,1155,210,2009-09-04,0
433164,73,210,2009-10-10,5
433167,1652,210,2009-12-07,5
433168,1297,210,2009-12-26,4
433169,448,210,2009-12-26,5
433170,1092,210,2009-12-27,5
433171,674,210,2009-12-28,4
433172,1691,210,2010-01-02,5
433173,1536,210,2010-01-23,4
433174,3010,210,2010-01-30,5
433176,3011,210,2010-04-15,4
433178,1460,210,2010-06-10,5
433180,267,210,2010-09-23,5
433182,1489,210,2011-02-23,5
433183,353,210,2011-09-03,4
433184,195,210,2011-10-16,5
433185,1223,210,2012-04-04,5
433187,293,210,2012-05-20,3
433189,77,210,2012-11-19,5
433190,955,210,2012-12-29,3
433191,569,210,2013-01-25,5
433194,126,210,2013-06-28,3
433195,99,210,2013-08-21,5
433197,447,210,2013-11-28,3
433198,305,210,2014-03-03,5
435359,807,211,2008-09-23,4
435452,2342,211,2013-05-20,5
435467,1136,211,2016-08-05,5
436215,2126,212,2006-03-25,5
436224,1954,212,2009-11-08,5
436347,1000,212,2010-02-28,5
436443,49,212,2018-12-05,5
436852,1236,213,2004-10-03,5
436853,660,213,2004-10-21,5
436854,1405,213,2005-03-06,5
436855,1869,213,2005-03-09,5
436856,1085,213,2005-03-19,5
436857,1218,213,2005-05-03,5
436905,2131,213,2005-05-08,5
436906,652,213,2005-05-17,5
436907,1696,213,2005-06-06,5
436908,108,213,2005-07-05,5
436909,348,213,2005-10-01,5
436911,253,213,2005-12-23,5
436912,693,213,2006-01-25,5
436915,248,213,2006-03-19,5
436919,363,213,2006-05-21,0
436920,237,213,2007-03-24,5
436921,1680,213,2007-04-13,4
436922,81,213,2007-05-24,5
436923,3012,213,2007-06-11,5
436925,2730,213,2007-07-12,5
436931,1865,213,2008-07-11,5
436933,1623,213,2008-07-29,5
436934,1095,213,2008-08-07,0
436937,2110,213,2009-05-26,5
436938,441,213,2009-05-26,4
436940,83,213,2009-07-20,5
436941,1513,213,2009-08-31,5
436945,34,213,2010-05-02,5
436948,3013,213,2011-08-05,5
436949,1725,213,2012-02-06,5
436950,3014,213,2012-03-26,5
436951,3015,213,2013-09-12,5
436952,2914,213,2014-02-04,5
436953,808,213,2016-12-01,5
437464,2666,214,2006-02-12,5
437465,1071,214,2006-02-19,5
437466,1874,214,2006-03-31,4
437467,1842,214,2006-04-05,5
437469,2953,214,2006-04-27,4
437487,2463,214,2006-05-26,4
437489,1147,214,2006-11-29,4
437490,2355,214,2006-12-07,4
437491,1049,214,2006-12-29,5
437493,3016,214,2007-01-25,5
437495,1561,214,2007-04-05,3
437496,3017,214,2007-05-08,5
437498,76,214,2007-06-04,4
437499,407,214,2007-07-11,5
437502,569,214,2008-02-02,4
437503,1062,214,2008-03-04,5
437505,3018,214,2008-08-25,0
437506,2886,214,2008-09-14,1
437507,559,214,2008-11-16,3
437509,2776,214,2009-08-24,4
437510,2015,214,2009-10-03,2
437511,920,214,2010-01-13,5
437512,3019,214,2010-07-21,5
437513,16,214,2011-10-12,5
437515,1648,214,2013-09-30,1
437519,2092,214,2017-08-29,5
437910,810,215,2007-11-17,5
437911,2738,215,2007-12-13,5
437917,1255,215,2008-01-25,4
438044,154,215,2008-05-29,5
438050,1130,215,2008-08-18,5
438055,2312,215,2008-11-19,5
438062,1306,215,2009-01-16,5
438063,1136,215,2009-01-21,5
438065,1282,215,2009-02-01,5
438073,2896,215,2009-04-23,5
438075,2297,215,2009-05-11,5
438077,1147,215,2009-07-12,5
438081,1040,215,2009-09-27,5
438085,1224,215,2009-12-06,5
438102,3020,215,2010-03-21,5
438122,1666,215,2011-02-13,5
438126,807,215,2011-03-10,5
438146,2524,215,2011-12-09,5
438147,3021,215,2011-12-10,5
438149,1957,215,2012-01-03,4
438170,3022,215,2012-09-23,0
438171,1343,215,2012-09-23,5
438378,1120,215,2017-07-14,1
439555,309,216,2002-10-24,5
439558,1618,216,2003-11-26,5
439559,1145,216,2003-12-03,5
439560,339,216,2004-01-18,5
439561,1387,216,2004-02-19,5
439563,1963,216,2004-02-29,5
439568,34,216,2004-12-14,5
439569,1185,216,2004-12-14,5
439622,268,216,2005-01-08,5
439623,33,216,2005-01-25,5
439624,79,216,2005-04-13,5
439626,676,216,2005-05-10,5
439627,176,216,2005-07-27,5
439629,448,216,2005-12-19,4
439632,348,216,2007-04-06,5
439633,1735,216,2007-04-20,5
439634,334,216,2007-04-23,5
439635,441,216,2007-04-23,5
439637,894,216,2010-11-29,4
439639,1003,216,2007-06-24,5
439640,1781,216,2007-07-12,5
439642,775,216,2007-08-20,5
439643,3023,216,2007-09-02,5
439644,370,216,2007-09-07,5
439645,3024,216,2007-09-07,5
439649,1320,216,2007-10-08,5
439650,43,216,2007-10-14,5
439651,2157,216,2007-10-14,5
439653,1736,216,2007-11-02,4
439654,1432,216,2007-11-05,5
439655,540,216,2007-11-16,5
439656,3025,216,2007-11-29,2
439657,366,216,2007-12-02,3
439658,2440,216,2008-06-26,5
439659,1658,216,2007-12-03,5
439661,929,216,2007-12-17,4
439662,2488,216,2007-12-22,5
439663,3026,216,2007-12-30,0
439664,3027,216,2007-12-30,5
439669,127,216,2008-01-07,5
439670,2292,216,2008-01-07,2
439673,685,216,2008-06-27,5
439674,3028,216,2010-12-01,5
439678,3029,216,2008-02-05,4
439679,3030,216,2008-02-07,4
439680,1947,216,2008-02-13,4
439681,109,216,2008-03-03,4
439682,520,216,2008-03-24,3
439684,2068,216,2008-04-13,5
439685,141,216,2008-04-16,4
439687,684,216,2008-05-23,4
439688,1206,216,2008-05-24,5
439689,3031,216,2008-05-25,5
439690,3032,216,2008-05-26,5
439691,3033,216,2008-07-08,5
439692,248,216,2008-07-09,5
439693,379,216,2008-07-22,3
439697,1448,216,2008-08-21,5
439698,2886,216,2008-09-08,5
439700,1998,216,2008-09-18,5
439701,36,216,2008-09-25,5
439708,2644,216,2008-11-15,5
439709,83,216,2008-11-21,4
439711,2052,216,2008-12-30,5
439713,362,216,2009-01-03,1
439722,2517,216,2009-02-17,5
439723,1402,216,2009-02-20,5
439724,562,216,2009-02-23,5
439727,2322,216,2009-02-26,3
439730,1993,216,2009-03-04,5
439731,1967,216,2009-03-05,5
439734,1823,216,2009-03-22,5
439735,2497,216,2009-03-23,5
439736,213,216,2009-03-26,5
439737,2858,216,2009-03-26,5
439738,32,216,2009-04-01,4
439739,2669,216,2009-04-02,5
439741,1817,216,2009-04-11,5
439742,492,216,2009-04-11,5
439743,146,216,2009-04-16,4
439744,2013,216,2009-04-21,4
439747,443,216,2009-05-14,5
439756,3034,216,2009-07-23,5
439758,2505,216,2009-08-15,4
439759,3035,216,2009-09-25,5
439761,3036,216,2009-10-01,5
439765,74,216,2009-10-20,5
439766,179,216,2009-10-25,5
439768,3037,216,2009-11-19,5
439770,1235,216,2009-12-03,5
439771,2591,216,2009-12-04,5
439772,2629,216,2009-12-08,5
439773,3038,216,2009-12-11,5
439779,1640,216,2010-01-13,4
439781,2050,216,2010-01-22,0
439782,2949,216,2010-01-29,3
439784,1826,216,2010-02-09,5
439786,1644,216,2010-03-01,5
439787,1675,216,2010-03-19,5
439789,767,216,2010-04-10,2
439790,3039,216,2010-04-22,5
439794,1575,216,2010-05-07,5
439795,2425,216,2010-05-18,5
439797,904,216,2010-06-15,5
439798,3040,216,2010-06-17,5
439800,3041,216,2010-07-26,0
439802,1148,216,2010-08-19,5
439805,804,216,2010-09-12,5
439807,757,216,2010-11-24,4
439809,3042,216,2011-03-24,5
439811,763,216,2011-04-07,5
439812,728,216,2011-04-14,5
439815,82,216,2011-06-24,5
439819,269,216,2011-09-14,4
439821,292,216,2011-10-30,5
439826,297,216,2012-01-14,5
439828,475,216,2012-02-14,5
439830,1004,216,2012-03-20,5
439831,3043,216,2012-04-12,4
439832,575,216,2012-04-19,5
439835,1495,216,2012-06-13,5
439837,2223,216,2012-08-06,5
439838,226,216,2012-08-26,4
439842,971,216,2013-01-24,4
439846,3044,216,2013-03-11,5
439848,578,216,2013-04-10,5
439852,964,216,2013-05-29,5
439864,3045,216,2014-03-15,5
439866,53,216,2014-04-15,3
439870,93,216,2014-08-28,5
439871,354,216,2014-11-16,5
439872,969,216,2015-01-05,5
439884,87,216,2017-02-14,4
439887,3046,216,2017-05-10,4
439890,2436,216,2017-10-05,5
439893,649,216,2018-03-23,4
442799,1940,217,2003-12-29,5
442800,141,217,2004-04-19,5
442801,139,217,2004-04-20,5
442957,330,217,2004-09-04,5
442958,2106,217,2005-01-10,5
442959,1598,217,2005-01-14,4
442960,285,217,2005-03-09,5
442961,3047,217,2005-12-03,5
442964,2743,217,2006-11-28,3
442965,110,217,2007-02-04,5
442967,1406,217,2007-12-26,3
442968,1953,217,2008-01-01,5
442969,354,217,2008-02-22,5
442970,3048,217,2008-07-04,5
442971,2677,217,2008-11-13,4
442973,1078,217,2009-01-21,5
442974,3030,217,2009-02-04,5
442976,459,217,2009-05-03,5
442977,2308,217,2009-07-10,5
442978,1776,217,2009-07-30,5
442980,564,217,2009-09-16,5
442981,758,217,2009-11-21,5
442986,1539,217,2010-01-24,5
442987,1947,217,2010-04-05,5
442988,2661,217,2010-07-07,5
442989,522,217,2010-08-10,5
442990,1593,217,2010-09-09,5
442995,3049,217,2011-09-05,5
442997,3050,217,2012-10-09,5
442998,569,217,2012-10-30,5
442999,1554,217,2012-11-06,5
443000,2352,217,2013-02-01,4
443002,994,217,2013-04-10,5
443003,971,217,2013-04-26,4
443004,127,217,2013-06-30,5
443005,213,217,2013-12-09,5
443006,2266,217,2014-09-26,5
443014,3051,217,2017-04-03,5
443272,313,218,2004-04-05,5
443277,2808,218,2005-06-08,5
443278,1049,218,2005-06-13,4
443279,660,218,2005-10-12,4
443331,2242,218,2006-12-04,5
443332,3052,218,2007-02-07,5
443333,207,218,2007-02-28,5
443334,15,218,2007-03-22,5
443335,799,218,2007-03-25,5
443336,1386,218,2007-03-26,5
443337,3053,218,2007-04-02,5
443338,1916,218,2007-04-18,5
443339,1064,218,2007-05-09,5
443341,2049,218,2007-05-30,5
443342,2253,218,2007-06-12,5
443345,414,218,2007-07-25,5
443347,1040,218,2007-08-29,5
443348,3054,218,2007-09-22,5
443349,3055,218,2007-11-14,3
443350,1606,218,2007-12-15,4
443351,2815,218,2007-12-22,5
443353,1707,218,2008-01-15,2
443355,44,218,2008-01-25,5
443356,1665,218,2008-01-27,5
443357,2407,218,2008-01-30,5
443359,3056,218,2008-02-06,5
443360,2583,218,2008-02-12,2
443363,1056,218,2008-03-03,5
443365,1498,218,2008-03-08,4
443367,1819,218,2008-03-18,5
443370,3057,218,2008-03-22,5
443371,911,218,2008-03-27,5
443372,252,218,2008-04-05,3
443373,2052,218,2008-04-13,5
443374,200,218,2008-04-23,3
443376,1568,218,2008-05-03,5
443382,2498,218,2008-07-29,5
443383,405,218,2008-07-30,3
443384,1809,218,2008-08-05,4
443386,497,218,2008-08-09,5
443387,1375,218,2008-08-20,5
443388,807,218,2008-08-22,5
443389,2653,218,2008-09-03,5
443394,3058,218,2008-12-07,5
443395,36,218,2008-12-11,5
443396,1513,218,2008-12-13,5
443397,1846,218,2008-12-21,5
443398,1657,218,2008-12-25,4
443400,204,218,2009-02-08,4
443401,3059,218,2009-03-02,5
443403,2537,218,2009-03-25,5
443404,575,218,2009-03-29,5
443406,3060,218,2009-04-13,5
443407,984,218,2009-05-08,5
443408,1341,218,2009-05-11,5
443416,3061,218,2009-07-29,5
443421,2261,218,2009-09-14,5
443426,2356,218,2009-10-14,5
443427,1772,218,2009-10-15,5
443432,1739,218,2009-12-05,5
443433,127,218,2009-12-06,5
443434,1213,218,2009-12-06,5
443437,1957,218,2009-12-14,5
443438,1380,218,2009-12-14,5
443439,1067,218,2009-12-15,5
443442,1946,218,2009-12-16,5
443449,569,218,2009-12-19,5
443453,68,218,2009-12-19,5
443454,619,218,2009-12-19,4
443455,1534,218,2009-12-20,5
443460,646,218,2009-12-20,0
443462,3062,218,2009-12-21,5
443469,3063,218,2009-12-23,1
443474,435,218,2009-12-27,5
443480,3064,218,2009-12-31,0
443486,3065,218,2010-01-09,5
443488,3066,218,2010-01-11,5
443489,3067,218,2010-01-12,5
443490,568,218,2010-01-15,4
443491,1337,218,2010-01-18,4
443494,2102,218,2010-01-20,2
443495,2905,218,2010-01-21,3
443498,1528,218,2010-01-25,1
443504,3068,218,2010-01-30,5
443505,1545,218,2010-02-02,4
443506,1899,218,2010-02-03,5
443507,1178,218,2010-02-04,5
443508,1308,218,2010-02-05,5
443513,3069,218,2010-02-10,3
443515,3070,218,2010-03-12,5
443517,212,218,2010-03-25,4
443521,747,218,2010-05-05,5
443522,253,218,2010-05-13,5
443534,2556,218,2010-09-12,2
443538,2723,218,2011-01-11,3
443539,444,218,2011-02-25,5
443543,2896,218,2011-04-20,5
443544,3071,218,2011-04-26,0
443546,297,218,2011-07-12,5
443549,1725,218,2011-10-03,5
443550,1577,218,2011-10-13,3
443551,3072,218,2011-11-16,5
443558,2418,218,2011-12-03,4
443559,3073,218,2011-12-11,5
443562,269,218,2012-01-17,5
443566,3074,218,2012-02-25,4
443567,2186,218,2012-03-13,5
443570,3075,218,2012-04-21,5
443573,3076,218,2012-08-24,2
443579,1928,218,2012-12-14,5
443588,459,218,2013-12-25,5
443592,1806,218,2014-11-03,5
443597,126,218,2015-06-29,5
443601,2916,218,2016-05-07,5
443604,1198,218,2017-03-23,5
445062,3077,219,2004-07-16,5
445296,155,219,2003-06-08,5
445298,509,219,2003-11-22,5
445455,652,219,2005-01-12,5
445458,1962,219,2005-04-08,5
445460,1887,219,2005-07-30,5
445461,1941,219,2005-08-05,5
445463,723,219,2005-09-11,5
445464,1151,219,2005-09-14,0
445465,1884,219,2005-10-03,5
445466,655,219,2005-10-19,5
445468,1606,219,2005-11-10,5
445470,501,219,2006-01-22,4
445471,798,219,2006-01-25,4
445472,1645,219,2006-04-06,5
445474,105,219,2006-07-04,5
445475,2050,219,2006-10-08,5
445476,206,219,2006-11-13,4
445477,3078,219,2006-11-21,5
445478,3079,219,2006-12-12,4
445480,387,219,2007-04-09,5
445482,2885,219,2007-05-22,5
445483,250,219,2007-05-26,4
445485,43,219,2007-07-25,5
445486,2026,219,2007-08-14,4
445487,3080,219,2007-09-13,5
445488,2868,219,2008-01-16,5
445489,3081,219,2008-01-19,5
445490,3082,219,2008-01-25,5
445491,3083,219,2008-03-09,5
445495,520,219,2009-07-30,5
445497,684,219,2009-10-12,5
445499,413,219,2010-03-20,5
445500,102,219,2010-08-13,4
445502,1958,219,2011-06-14,5
445504,834,219,2011-09-14,4
447734,3084,220,2005-02-18,5
447735,3085,220,2005-02-20,4
447736,2223,220,2005-03-07,5
447737,350,220,2006-01-21,5
447738,851,220,2006-10-26,5
447739,2618,220,2007-07-02,5
447741,1614,220,2007-09-11,5
447742,778,220,2007-12-17,4
447743,3004,220,2008-01-02,4
447747,1947,220,2009-11-14,5
447748,2937,220,2009-11-15,5
447750,760,220,2010-12-02,5
447754,3086,220,2011-04-06,5
447756,762,220,2012-07-16,5
447757,3087,220,2012-07-17,5
447758,23,220,2012-12-31,5
447759,1148,220,2013-10-07,5
447774,1085,220,2015-07-26,5
447778,1682,220,2016-08-19,5
447780,1919,220,2017-06-15,5
450786,1952,221,2005-10-17,5
450787,6,221,2005-11-03,5
450788,471,221,2005-12-27,4
450827,1953,221,2006-06-19,4
450828,169,221,2006-06-20,5
450829,703,221,2006-06-23,3
450830,459,221,2006-06-23,5
450831,9,221,2006-06-23,5
450832,222,221,2006-06-23,5
450834,662,221,2006-06-28,5
450835,586,221,2006-06-29,5
450836,150,221,2006-10-08,5
450837,15,221,2007-02-01,5
450838,814,221,2007-05-04,5
450839,3088,221,2007-06-16,5
450840,1788,221,2008-02-10,5
450841,671,221,2008-06-20,5
450842,1229,221,2008-06-22,5
450843,3031,221,2008-06-23,4
450844,153,221,2008-06-24,5
450845,2285,221,2008-06-29,5
450846,750,221,2008-10-14,4
450847,3089,221,2009-01-10,0
450848,252,221,2009-04-19,4
450851,102,221,2011-01-24,4
450852,84,221,2013-01-28,4
450853,3090,221,2013-03-28,3
452233,574,222,2003-08-18,5
452234,321,222,2003-08-25,5
452235,75,222,2003-09-17,5
452237,2233,222,2003-10-02,5
452238,1145,222,2003-10-21,5
452239,515,222,2004-09-06,5
452241,277,222,2004-11-04,4
452243,1316,222,2006-08-28,5
452244,448,222,2006-10-19,5
452245,1534,222,2007-04-15,5
452247,1922,222,2008-10-04,5
452248,3010,222,2009-04-05,5
452249,2615,222,2009-05-09,5
452319,3091,222,2009-08-02,5
452326,205,222,2009-11-05,5
452327,3092,222,2010-03-10,4
458998,214,223,2004-08-08,5
458999,452,224,2014-08-19,5
459019,107,223,2002-06-17,5
459022,897,223,2002-09-09,5
459025,3093,223,2002-10-24,4
459026,3094,223,2002-11-14,5
459027,1,223,2002-11-29,5
459029,3095,223,2002-12-09,5
459032,3096,223,2002-12-27,5
459078,3097,223,2003-01-01,5
459079,1613,223,2003-01-02,5
459080,115,223,2003-01-27,5
459081,1351,223,2003-01-28,5
459083,1418,223,2003-02-10,5
459085,1687,223,2003-04-13,5
459086,1735,223,2003-08-18,5
459087,313,223,2003-08-31,5
459088,618,223,2003-10-28,5
459089,3098,223,2003-12-05,5
459090,1109,223,2004-02-14,5
459091,1615,223,2004-02-25,5
459092,270,223,2004-02-28,5
459093,845,223,2004-03-14,5
459094,428,223,2004-04-09,5
459096,283,223,2004-05-29,5
459097,1581,223,2004-11-28,5
459098,692,223,2005-01-23,4
459099,1401,223,2005-07-05,5
459100,663,223,2005-12-10,5
459101,1016,223,2006-02-05,5
459103,846,223,2006-08-28,5
459104,1541,223,2006-09-05,5
459107,495,223,2006-10-18,4
459108,1703,223,2006-10-27,4
459110,2883,223,2006-11-18,5
459113,1151,223,2006-12-22,5
459114,1026,223,2006-12-24,5
459115,2637,223,2006-12-30,5
459116,235,223,2007-01-10,5
459117,1295,223,2007-01-11,4
459118,248,223,2007-01-16,5
459120,3099,223,2007-01-26,5
459121,2973,223,2007-01-27,5
459122,3100,223,2007-01-28,5
459123,1480,223,2007-02-05,5
459124,2498,223,2007-02-07,5
459125,1762,223,2007-02-09,5
459126,782,223,2007-02-20,3
459132,3101,223,2007-09-30,5
459139,981,223,2008-01-05,5
459140,127,223,2008-01-28,5
459141,106,223,2008-02-05,5
459143,141,223,2008-03-02,5
459144,3102,223,2008-03-03,5
459146,2431,223,2008-03-24,4
459150,958,223,2008-06-09,2
459154,1928,223,2008-10-24,5
459155,1562,223,2008-11-16,3
459162,689,223,2008-12-20,5
459163,53,223,2008-12-23,4
459166,1630,223,2008-12-29,4
459168,3103,223,2009-02-02,5
459169,1661,223,2009-04-03,5
459170,756,223,2009-04-21,5
459171,206,223,2009-05-16,5
459174,3104,223,2009-05-28,5
459177,500,223,2009-08-15,0
459178,77,223,2009-08-23,5
459179,2774,223,2009-09-02,5
459180,1521,223,2009-10-09,4
459181,569,223,2009-10-25,5
459182,2447,223,2009-11-17,0
459183,296,223,2009-12-10,5
459186,1849,223,2009-12-25,5
459187,770,223,2009-12-30,5
459188,29,223,2010-01-16,5
459190,702,223,2010-01-31,4
459191,1969,223,2010-03-05,5
459194,2787,223,2010-04-26,4
459195,951,223,2010-06-02,5
459196,530,223,2010-06-12,5
459197,2763,223,2010-06-15,5
459198,592,223,2010-06-20,5
459199,2502,223,2010-06-23,5
459200,950,223,2010-07-08,1
459201,996,223,2010-07-11,5
459202,643,223,2010-07-18,5
459208,3105,223,2012-01-01,5
459212,2435,223,2012-05-16,5
459214,1065,223,2012-07-04,5
459217,1266,223,2013-07-05,5
459218,3106,223,2013-10-03,4
459219,2135,223,2013-12-02,5
459220,2290,223,2013-12-12,4
459221,1818,223,2014-03-02,4
459222,213,223,2014-06-16,5
459226,637,223,2015-09-20,5
459228,126,223,2016-09-02,4
468137,1780,225,2007-04-20,5
468138,3107,225,2007-08-08,5
468139,643,225,2007-08-22,4
468140,1255,225,2007-08-27,4
468141,195,225,2007-09-03,5
468401,1195,224,2014-08-19,5
468436,1267,225,2007-09-15,5
468437,1992,225,2007-09-15,5
468438,2297,225,2007-09-21,5
468439,2356,225,2007-10-27,5
468440,3108,225,2007-11-07,5
468443,1165,225,2007-11-24,5
468444,1520,225,2007-12-08,5
468445,1738,225,2007-12-11,5
468446,1574,225,2008-02-20,5
468447,3109,225,2008-02-20,5
468448,668,225,2008-03-04,5
468450,1896,225,2008-03-17,5
468451,428,225,2008-03-26,4
468452,1851,225,2008-04-03,5
468453,656,225,2008-04-09,5
468454,1357,225,2008-04-12,5
468455,202,225,2008-04-14,5
468456,500,225,2008-05-04,5
468457,3110,225,2008-05-14,3
468459,1590,225,2008-05-21,4
468460,3111,225,2008-05-31,5
468463,576,225,2008-07-22,4
468466,3112,225,2008-08-28,5
468468,297,225,2008-09-15,5
468469,3113,225,2008-09-16,5
468470,3114,225,2008-09-18,0
468471,3,225,2008-10-06,5
468472,775,225,2008-10-21,5
468475,3115,225,2008-12-30,5
468476,945,225,2009-01-04,5
468477,1849,225,2009-01-11,5
468481,2285,225,2009-02-08,5
468482,3116,225,2009-02-09,5
468483,2649,225,2009-03-19,3
468484,1570,225,2009-03-23,5
468485,2752,225,2009-08-20,5
468486,207,225,2010-08-13,5
468487,2971,225,2010-08-18,5
468488,13,225,2009-05-02,5
468489,1173,225,2009-05-10,5
468491,1468,225,2009-05-12,5
468495,3117,225,2009-05-25,4
468496,568,225,2009-05-31,4
468497,1946,225,2009-06-02,3
468500,2300,225,2009-06-15,5
468501,910,225,2009-06-22,5
468502,2565,225,2009-07-11,5
468503,752,225,2009-07-13,5
468505,1519,225,2009-08-27,5
468506,234,225,2009-09-07,5
468508,1753,225,2009-09-23,5
468509,760,225,2009-10-28,5
468511,3118,225,2009-11-29,5
468512,1131,225,2009-12-05,5
468513,3119,225,2009-12-14,3
468516,206,225,2010-01-04,5
468519,2535,225,2010-01-19,5
468522,3120,225,2010-03-04,3
468524,3121,225,2010-04-04,5
468525,1332,225,2010-04-19,5
468527,1576,225,2010-06-11,5
468528,484,225,2010-06-13,4
468529,1132,225,2010-07-05,5
468531,1,225,2010-10-26,5
468532,99,225,2010-10-30,5
468533,1888,225,2010-10-30,5
468534,1093,225,2010-11-13,5
468535,2424,225,2011-02-10,0
468536,2667,225,2011-03-16,5
468540,2506,225,2011-04-21,5
468542,1163,225,2011-04-28,5
468543,989,225,2011-05-30,5
468544,3122,225,2011-06-01,5
468546,1040,225,2011-07-05,5
468547,1531,225,2011-07-05,4
468548,1258,225,2011-07-17,5
468550,77,225,2011-07-27,5
468551,1157,225,2011-08-04,4
468554,1372,225,2012-01-24,5
468557,756,225,2012-04-23,5
468561,3123,225,2012-07-10,5
468563,767,225,2012-11-07,4
468565,3124,225,2013-01-24,4
468569,82,225,2013-08-26,5
468571,2795,225,2013-12-16,5
468572,2530,225,2014-01-02,4
468573,1726,225,2014-01-08,5
468575,330,225,2014-07-17,5
468585,3053,225,2016-01-27,5
468586,529,225,2016-03-28,5
469329,455,224,2014-08-27,5
471894,723,226,2005-10-07,5
471895,168,226,2006-10-08,5
471896,141,226,2007-01-22,5
471897,551,226,2007-02-23,5
471898,3125,226,2007-03-20,4
471899,2542,226,2007-04-09,5
471900,2296,226,2007-04-20,5
471901,12,226,2007-07-07,5
471903,671,226,2007-09-10,5
471904,1352,226,2007-09-27,4
471905,603,226,2007-10-05,4
471942,2755,226,2008-01-10,5
471943,407,226,2008-02-01,5
471944,1454,226,2008-04-19,5
471945,2492,226,2008-04-30,5
471946,265,226,2008-07-04,5
471947,2029,226,2008-07-20,5
471949,1167,226,2009-04-16,5
471950,253,226,2009-06-20,5
471952,1516,226,2009-09-21,5
471953,449,226,2009-10-01,5
471955,1469,226,2009-10-09,5
471957,1169,226,2010-06-16,5
471958,3126,226,2011-05-27,5
471959,567,226,2014-04-09,4
474838,141,227,2005-01-22,5
474839,3127,227,2005-01-23,5
474841,662,227,2005-10-23,5
474842,500,227,2005-12-01,5
474843,3047,227,2006-01-22,5
474846,169,227,2006-06-06,5
474847,143,227,2006-06-07,5
474848,876,227,2006-06-10,5
474849,872,227,2006-06-13,5
474850,2197,227,2006-06-17,5
474851,134,227,2006-07-11,5
474852,1156,227,2006-09-16,4
474853,2743,227,2006-11-03,3
474855,1378,227,2008-07-28,5
474856,2114,227,2008-08-19,5
474857,351,227,2008-10-18,5
474859,907,227,2008-10-25,5
474860,213,227,2008-12-13,5
474861,492,227,2009-02-28,5
474862,3128,227,2009-10-28,5
474864,250,227,2010-04-19,4
474865,2035,227,2011-09-15,5
475249,912,228,2002-06-25,5
475250,288,228,2004-03-20,5
475251,829,228,2005-02-04,5
475252,1268,228,2006-04-09,5
475366,3129,228,2006-09-13,5
475367,2413,228,2006-11-09,5
475368,2553,228,2007-02-17,5
475369,3130,228,2007-03-05,5
475371,3115,228,2007-07-18,5
475374,2940,228,2007-12-27,5
475376,1520,228,2008-07-15,4
475378,213,228,2009-01-13,5
475380,3131,228,2009-05-07,5
475381,851,228,2009-09-13,5
475382,3132,228,2009-09-19,5
475383,3133,228,2010-02-16,5
475384,3134,228,2010-05-23,5
475385,1434,228,2010-07-11,5
475388,3135,228,2011-10-29,5
475390,1755,228,2013-10-28,5
475392,43,228,2014-04-16,5
475393,1310,228,2014-11-21,5
481512,3136,229,2007-01-23,5
481542,2289,229,2004-01-27,5
481560,590,229,2006-06-12,3
481660,583,229,2004-01-29,5
481661,1423,229,2004-02-06,4
481662,1868,229,2004-02-12,5
481664,3137,229,2004-05-14,4
481667,873,229,2005-06-18,5
481668,131,229,2005-06-19,5
481669,870,229,2005-06-20,5
481673,3138,229,2005-10-25,5
481675,736,229,2006-04-30,5
481677,656,229,2007-03-09,5
481681,1570,229,2008-03-10,5
481682,2084,229,2008-06-27,0
481686,428,229,2009-11-29,3
481687,504,229,2010-01-31,5
481689,3139,229,2017-04-10,5
482474,2851,230,2004-11-28,5
482475,2365,230,2004-11-30,5
482476,736,230,2005-01-08,5
482478,3140,230,2005-03-23,5
482479,1255,230,2005-06-18,4
482481,23,230,2005-07-09,5
482506,24,230,2005-11-14,5
482507,481,230,2005-11-20,5
482512,2375,230,2006-11-07,3
482513,44,230,2008-02-16,5
482518,757,230,2009-08-06,5
482520,1155,230,2010-05-29,3
482521,673,230,2010-06-12,3
482522,1945,230,2010-06-24,5
482525,2087,230,2011-05-11,5
482529,77,230,2011-12-05,5
482531,636,230,2012-09-04,4
482532,3090,230,2013-02-19,5
482533,1027,230,2013-08-01,5
482534,1855,230,2014-01-25,5
482535,3141,230,2016-09-03,3
484748,2021,231,2004-07-28,5
